PomBaseIDs,medium,replicate,proteome_fraction
SPBC1539.09c,Gly,1,2.4825347416430497e-4
SPAC22H10.03c,Gly,1,2.7193766587483854e-4
SPCC663.09c,Gly,1,3.019391615206767e-4
SPBC29A10.16c,Gly,1,5.314896738844039e-4
SPBC646.08c,Gly,1,2.4095586295428588e-4
SPBC23E6.06c,Gly,1,2.772909489704023e-4
SPAC1006.01,Gly,1,4.478635450776882e-4
SPAPB24D3.08c,Gly,1,3.7686271369137835e-4
SPAC23A1.17,Gly,1,2.1035620639327674e-4
SPAC23G3.11,Gly,1,3.708913601892088e-4
SPAC11D3.02c,Gly,1,1.1695804590331973e-4
SPBC3H7.03c,Gly,1,4.146322601871943e-4
SPAC3A11.12c,Gly,1,4.125816299165867e-4
SPBC646.07c,Gly,1,2.222689593254093e-4
SPAC631.01c,Gly,1,2.022782176285282e-4
SPAC1071.02,Gly,1,2.369290130003531e-4
SPBC29A10.13,Gly,1,1.2847498807822005e-4
SPBC106.16,Gly,1,2.1753272244207382e-4
SPBC27B12.13,Gly,1,4.01140700657399e-4
SPAC56F8.05c,Gly,1,2.1471832101900503e-4
SPAP8A3.11c,Gly,1,2.8642448965519684e-4
SPCC965.08c,Gly,1,7.89573102035732e-4
SPBC23G7.15c,Gly,1,2.3807807486385572e-4
SPAC890.08,Gly,1,4.061664613427529e-5
SPCC777.03c;SPAC11D3.10,Gly,1,6.07438166524656e-4
SPBC30D10.03c,Gly,1,4.042869737034445e-4
SPAC57A10.12c,Gly,1,1.4413004534501173e-4
SPAC23A1.03,Gly,1,2.9657156412500656e-4
SPAC13G7.02c,Gly,1,3.4577127238247707e-4
SPAP8A3.08,Gly,1,1.7266122050056204e-4
SPAC19A8.05c,Gly,1,1.654867295656406e-4
SPCC1682.01,Gly,1,1.883158031242805e-4
SPBC83.08,Gly,1,1.664944928252241e-4
SPAC959.02,Gly,1,2.4236497076060657e-4
SPAC1093.02,Gly,1,2.66611868567951e-4
SPAC1B2.04,Gly,1,4.446694341799465e-4
SPBC19F5.03,Gly,1,1.960039565210235e-4
SPAC6B12.04c,Gly,1,3.714210949521284e-4
SPAC15A10.04c,Gly,1,2.6975244475081745e-4
SPBC119.02,Gly,1,8.350271413180358e-4
SPAC17H9.16,Gly,1,2.9839335921897985e-4
SPBC1711.08,Gly,1,2.3060802694920343e-4
SPBC21D10.12,Gly,1,4.295656404412479e-4
SPAC23C11.11,Gly,1,2.4488967867937684e-4
SPBC1604.07,Gly,1,2.538186914849028e-4
SPCP31B10.08c,Gly,1,2.7706910597625964e-5
SPAC22E12.17c,Gly,1,1.1184325661084278e-4
SPAC23C11.13c,Gly,1,3.8463222632340456e-4
SPBC8E4.03,Gly,1,1.8151489670753868e-4
SPAC22G7.01c,Gly,1,2.045308995206112e-4
SPAPB1E7.09,Gly,1,2.2472638290668202e-4
SPAC23H4.09,Gly,1,1.0196727944022017e-4
SPBC8E4.01c,Gly,1,1.2077119333944387e-4
SPCC1223.09,Gly,1,3.0464089358794806e-4
SPCC23B6.04c,Gly,1,1.3972884437180787e-4
SPBC3E7.05c,Gly,1,2.6609389484586946e-4
SPAC19G12.08,Gly,1,1.7143571760311308e-4
SPAC589.06c,Gly,1,9.192742957433097e-5
SPAC1420.02c,Gly,1,1.7294141964822163e-4
SPBP8B7.19,Gly,1,2.194636884332395e-4
SPAC31G5.17c,Gly,1,1.514545751742658e-4
SPBC1773.04,Gly,1,2.055588303387092e-4
SPCC1235.02,Gly,1,2.866431120439536e-4
SPBC12D12.03,Gly,1,2.123428526744006e-4
SPAC17A2.05,Gly,1,2.3594283517304804e-4
SPCC737.09c,Gly,1,2.9655420440409996e-4
SPCC962.01,Gly,1,2.562790844822834e-4
SPCC1682.10,Gly,1,5.33245086978554e-4
SPCC13B11.04c,Gly,1,1.9044206471720642e-4
SPCC1620.06c,Gly,1,1.6499811344090876e-4
SPAC23G3.01,Gly,1,9.224099403430296e-5
SPAC12B10.07,Gly,1,2.324229270470129e-4
SPAC823.14,Gly,1,4.410327337550538e-4
SPCC663.01c,Gly,1,4.262324765916681e-4
SPAC323.02c,Gly,1,1.4748071893131684e-4
SPAC3H1.03,Gly,1,8.906489450425552e-5
SPBC36.04,Gly,1,3.0709440928206033e-4
SPBC16H5.06,Gly,1,2.8934672852920143e-4
SPCC757.09c,Gly,1,2.4858290740723677e-4
SPAC1751.03,Gly,1,1.569864969573507e-4
SPAC29B12.07,Gly,1,3.112023233487942e-5
SPCC970.03,Gly,1,1.3694550569266973e-4
SPAC7D4.10,Gly,1,3.0682844269831354e-4
SPAC922.04,Gly,1,2.5658847989798847e-5
SPAC4G9.10,Gly,1,3.1443045145483167e-4
SPAC21E11.04,Gly,1,3.8839263896288997e-4
SPCC162.09c,Gly,1,1.7429916348351703e-4
SPCC622.08c;SPAC19G12.06c,Gly,1,1.3851335739762372e-4
SPBC21H7.07c,Gly,1,3.3755150097605785e-4
SPAC513.05,Gly,1,1.775190920538367e-4
SPBP19A11.01,Gly,1,2.4261760487535343e-4
SPBC25H2.16c,Gly,1,3.196156303624164e-4
SPBC18H10.03;REV__SPBC15D4.03,Gly,1,5.913046544870149e-5
SPAC1A6.10,Gly,1,1.7930031434791052e-4
SPBC651.01c,Gly,1,1.4046899989452244e-4
SPCC1322.05c,Gly,1,2.593452966774656e-4
SPAC1952.11c,Gly,1,2.0630134818693733e-4
SPAC3H1.05,Gly,1,1.703498547626004e-4
SPCPJ732.02c,Gly,1,2.0902873211195975e-4
SPAC607.05,Gly,1,2.2111260798893023e-4
SPAC12G12.07c,Gly,1,2.518579438649634e-4
SPAC2F3.09,Gly,1,7.062166391231122e-5
SPCC1183.07,Gly,1,1.634166152803573e-4
SPBC3B9.19,Gly,1,3.792230561054414e-4
SPBC365.06,Gly,1,1.783371990853882e-4
SPAC767.01c,Gly,1,1.3863289184609954e-4
SPAC144.12,Gly,1,2.184193353685046e-4
SPBC660.11,Gly,1,7.552557626732226e-5
SPAC13D6.02c,Gly,1,9.586385562450835e-5
SPCC70.08c,Gly,1,2.2547257355083557e-4
SPCC1259.09c,Gly,1,2.518466926785527e-4
SPAC6F6.15,Gly,1,1.3497474563820553e-4
SPBC14C8.03,Gly,1,1.2149614054751455e-4
SPAC1F5.06,Gly,1,3.693569485552809e-4
SPAC1142.06,Gly,1,4.8808565384482114e-4
SPBC16H5.12c,Gly,1,2.1227835434496666e-4
SPAC6F12.07,Gly,1,9.389778767611122e-5
SPAC22A12.07c,Gly,1,3.1702632418673153e-4
SPAC21E11.08,Gly,1,1.989411187294554e-4
SPBC3B9.01,Gly,1,1.4392016075471137e-4
SPAC1805.17,Gly,1,3.0716131384529233e-4
SPCC4F11.02,Gly,1,6.27041342602838e-5
SPAC31A2.04c,Gly,1,1.1428241434575985e-4
SPBC4C3.03,Gly,1,2.7358547351926093e-4
SPAC22E12.07,Gly,1,2.2678143390922597e-4
SPBC16D10.09,Gly,1,1.6783338226373053e-4
SPBC29A3.18,Gly,1,3.911236450472691e-4
SPAC6F6.10c,Gly,1,2.1941653462377364e-4
SPBC365.03c,Gly,1,1.8837975289919294e-4
SPCC1281.01;SPAC1527.01,Gly,1,1.7184020286309078e-4
SPBC354.10,Gly,1,1.778052193182964e-4
SPCC1672.06c,Gly,1,1.9327521961280073e-4
SPAC20G4.08,Gly,1,2.18234708258821e-4
SPAC23D3.07,Gly,1,1.0217370885721067e-4
SPCC297.03,Gly,1,4.198940383680027e-5
SPCC1795.04c,Gly,1,1.1084821833095174e-4
SPAC25G10.09c,Gly,1,2.1315220396540442e-4
SPAC23C11.17,Gly,1,3.1734910539931897e-4
SPAC3G9.05,Gly,1,1.0283220035336635e-4
SPAC27F1.07,Gly,1,1.992280663462e-4
SPBC3H7.15,Gly,1,1.8191602231092303e-4
SPCC126.06,Gly,1,1.3051555657355178e-4
SPBC582.07c,Gly,1,1.6536699237153324e-4
SPAC821.11,Gly,1,2.3098545802747864e-4
SPAC4C5.02c,Gly,1,1.7765478908701713e-4
SPCC5E4.05c,Gly,1,1.7373557498468888e-4
SPAC26A3.11,Gly,1,1.9137993346372335e-4
SPAC140.02,Gly,1,2.373839068149951e-4
SPAC57A10.10c,Gly,1,1.0071902988339298e-4
SPBC543.02c,Gly,1,1.1651428774795622e-4
SPAC644.05c,Gly,1,1.2028749250045899e-4
SPAC1F7.12,Gly,1,1.7297371391736252e-4
SPAPYUK71.03c,Gly,1,2.281547577096506e-4
SPBC30D10.14,Gly,1,2.0976654230430835e-4
SPAC1F5.10,Gly,1,1.3251676510451582e-4
SPAC19G12.05,Gly,1,1.1222710118932655e-4
SPAC694.04c,Gly,1,1.0797143848637361e-4
SPBC2G2.11,Gly,1,1.6525304015620884e-4
SPAC29E6.06c,Gly,1,1.637735944179711e-4
SPMIT.11,Gly,1,6.545276927169743e-4
SPBC1D7.04,Gly,1,1.4138673621912027e-4
SPBC29A3.12,Gly,1,1.0455883029612277e-4
SPCP1E11.09c,Gly,1,1.6670093901308602e-4
SPBC19C7.07c,Gly,1,5.139115396643069e-5
SPAC3F10.13,Gly,1,2.2952274747585328e-4
SPBC2D10.11c,Gly,1,2.1601186182178557e-4
SPBC947.15c,Gly,1,3.410299342137149e-4
SPBC4.03c,Gly,1,1.993662246854309e-4
SPAC22F3.06c,Gly,1,1.3840066511582074e-4
SPCP1E11.06,Gly,1,2.0045358618895741e-4
SPCC737.06c,Gly,1,1.8918482450303354e-4
SPBC215.15,Gly,1,1.281242286662289e-4
SPBC582.08,Gly,1,1.8734036555741721e-4
SPAC2F7.13c,Gly,1,7.781925693445536e-5
SPAC13G7.06,Gly,1,1.5944406881007224e-4
SPAC1039.02,Gly,1,7.162674435577558e-5
SPCC338.12,Gly,1,1.4133625390252513e-4
SPCC63.14,Gly,1,1.3060896658952776e-4
SPBC106.17c,Gly,1,2.017026682339007e-4
SPAC15F9.03c,Gly,1,1.2598566096668336e-4
SPAC24C9.03,Gly,1,1.7894002120635787e-4
SPAC4A8.13c,Gly,1,9.411465921579328e-5
SPBC800.05c,Gly,1,1.2877709501773153e-4
SPCC576.10c,Gly,1,1.884509999469076e-4
SPAC5H10.10,Gly,1,1.1340722704273842e-4
SPAC3F10.11c,Gly,1,2.0047392853334456e-4
SPBC1703.15c,Gly,1,3.899031876154072e-4
SPAC222.14c,Gly,1,1.3552095931486697e-4
SPAC13G6.04,Gly,1,8.1931043751754185e-005
SPBC106.15,Gly,1,1.3937998731988448e-4
SPBC11G11.07,Gly,1,1.5058959741957767e-4
SPAP8A3.12c,Gly,1,2.39778332225022e-4
SPCC31H12.07,Gly,1,1.4740310124505615e-4
SPAC31G5.13,Gly,1,1.2378310977604546e-4
SPAPB2B4.05,Gly,1,1.359491140807043e-4
SPCC736.13,Gly,1,2.2409635883095246e-4
SPAP8A3.09c,Gly,1,3.5355577862212145e-4
SPCC737.02c,Gly,1,4.1132471041729565e-4
SPCC1223.05c;SPAPB17E12.05,Gly,1,8.445820824185639e-5
SPBC4C3.07,Gly,1,2.820142356509605e-4
SPBC577.10,Gly,1,1.5630465138726803e-4
SPAC637.04,Gly,1,3.0019155248864903e-5
SPBPJ4664.06,Gly,1,1.8231796378106947e-4
SPAC26A3.12c,Gly,1,9.00744264553267e-5
SPAC1F7.01c,Gly,1,1.312202060432678e-4
SPAC343.10,Gly,1,2.0818850422622232e-4
SPAC19B12.02c,Gly,1,1.432893398756917e-4
SPBC1539.07c,Gly,1,1.0442304205731164e-4
SPBC646.09c,Gly,1,2.0432268753193183e-4
SPBC887.17,Gly,1,2.755697138157825e-4
SPBC1289.06c,Gly,1,1.185469690993151e-4
SPAC25B8.10,Gly,1,1.2586649757062316e-4
SPAC1805.08,Gly,1,2.0310093328558312e-4
SPBP8B7.16c,Gly,1,5.160524004627971e-5
SPAC4D7.02c,Gly,1,2.3997578743158382e-4
SPCC4B3.01,Gly,1,2.174754904104151e-4
SPAC16C9.02c,Gly,1,1.6141998297945412e-4
SPBC29A3.02c,Gly,1,2.855798637143329e-4
SPBC2D10.12,Gly,1,1.2826885164062853e-4
SPBC365.16,Gly,1,9.92138249837305e-5
SPBC365.01,Gly,1,8.96176865988479e-5
SPCC31H12.08c,Gly,1,5.5407777252284744e-5
SPBC17G9.06c,Gly,1,1.7821343503808735e-4
SPCC1442.14c,Gly,1,1.0272354125432795e-4
SPBC2G2.16,Gly,1,2.553801543101846e-4
SPBC31F10.16,Gly,1,8.428588955631252e-5
SPAC2F7.05c,Gly,1,1.8798951739763215e-4
SPAC222.08c,Gly,1,2.543492558203487e-4
SPCC1450.12,Gly,1,1.3055668592715515e-4
SPAC22H10.12c,Gly,1,1.225640031095422e-4
SPBC947.02,Gly,1,1.2404523465901304e-4
SPBC21C3.15c,Gly,1,2.0229924002801425e-4
SPBC21B10.10,Gly,1,9.366166227891336e-5
SPBC713.03,Gly,1,2.4999416128703187e-4
SPAC29A4.05,Gly,1,7.720797661261849e-5
SPAC1B3.06c,Gly,1,2.3517930549123208e-4
SPBC3D6.13c,Gly,1,6.765432136196595e-5
SPBC215.11c,Gly,1,1.5893738514893255e-4
SPAC688.04c,Gly,1,5.76346919837606e-4
SPCC126.08c,Gly,1,8.291549141322869e-5
SPAC23H3.15c,Gly,1,1.4470164448920775e-4
SPBC9B6.10,Gly,1,1.0200460589281672e-4
SPBC29A3.09c,Gly,1,1.592997485835435e-4
SPBP8B7.11,Gly,1,1.4682414604278937e-4
SPBC23E6.04c,Gly,1,1.83273980454531e-4
SPAC9.03c,Gly,1,2.155264911223325e-4
SPAC22A12.08c,Gly,1,2.0749599083689146e-4
SPAC821.05,Gly,1,1.2963237208173095e-4
SPAPB21F2.02,Gly,1,1.3112783293065074e-5
SPAPB1A10.12c,Gly,1,1.881596709711492e-4
SPBC1539.04,Gly,1,1.0353901677915746e-4
SPAC22F3.10c,Gly,1,1.378933292098237e-4
SPBC30D10.18c,Gly,1,1.1912508471138798e-4
SPAC18B11.04,Gly,1,1.2151090016035887e-4
SPCC417.16,Gly,1,1.491470443091209e-4
SPBC577.02,Gly,1,3.6410392063271455e-5
SPAC24B11.05,Gly,1,1.2794972737511923e-4
SPCPB1C11.03,Gly,1,2.440607356214713e-4
SPBC83.17,Gly,1,4.186169669098486e-5
SPBC1271.12,Gly,1,2.1633730868090756e-4
SPBC29A10.08,Gly,1,1.7665476170960912e-4
SPBC28F2.11,Gly,1,9.587322388811689e-5
SPAC4H3.07c,Gly,1,1.2591752188789257e-4
SPAC11D3.15,Gly,1,1.1042656348639599e-4
SPAC1B1.03c,Gly,1,4.344766846280278e-4
SPAC1786.01c,Gly,1,1.4676930937999562e-4
SPAC26H5.07c,Gly,1,5.530070857012144e-5
SPAC890.07c,Gly,1,7.219901495781841e-5
SPBC336.04,Gly,1,8.003438303912775e-5
SPAC22E12.03c,Gly,1,8.29587308564456e-5
SPAC4G8.02c,Gly,1,4.084404305293641e-5
SPAC922.07c,Gly,1,1.7156279047108195e-4
SPBC428.16c,Gly,1,1.8906123090559995e-4
SPCC4B3.07,Gly,1,1.335715161095425e-4
SPAC25H1.07,Gly,1,1.784032942609466e-4
SPCC74.05,Gly,1,4.682374600696432e-5
SPAC513.07,Gly,1,9.296006423561412e-5
SPBC26H8.11c,Gly,1,1.1549229964952702e-4
SPAC1783.05,Gly,1,6.37137940487554e-5
SPBC839.15c;SPAC23A1.10,Gly,1,2.570281667934826e-4
SPBC1711.04,Gly,1,1.1098751001228223e-4
SPCC1840.05c,Gly,1,1.771299026758762e-4
SPBC17D1.06,Gly,1,5.2685180775608934e-5
SPAC1002.18,Gly,1,1.780778576188488e-4
SPAC1B3.01c,Gly,1,1.4676880316382562e-4
SPAPYUG7.05,Gly,1,1.2125963039213689e-4
SPBC354.07c,Gly,1,2.2369542884620225e-4
SPBC18E5.01,Gly,1,1.637125072788038e-4
SPAC23C11.14,Gly,1,7.551386215003679e-4
SPCC320.10,Gly,1,1.132269022970278e-4
SPAC26A3.16,Gly,1,1.1203759707035733e-4
SPCC550.11,Gly,1,1.8086196307319372e-4
SPCC18.16c,Gly,1,1.0627430529185257e-4
SPAC20G8.09c,Gly,1,1.0188229042019153e-4
SPAC9E9.04,Gly,1,1.187459947372559e-4
SPAC1486.05,Gly,1,1.045413242973331e-4
SPBC3F6.01c,Gly,1,9.552443087949157e-5
SPCC1223.06,Gly,1,8.700555085637134e-5
SPAC630.08c,Gly,1,2.7326289913911475e-4
SPAC15E1.04,Gly,1,2.0076617305414998e-4
SPBC776.02c,Gly,1,1.3657306376175065e-4
SPCC70.02c,Gly,1,1.8604775699579643e-4
SPBC12C2.08,Gly,1,2.518800325729025e-4
SPAC17G8.04c,Gly,1,1.4841354021868098e-4
SPCC1620.08,Gly,1,1.4015553770447078e-4
SPBC16G5.01,Gly,1,1.4056934363167596e-4
SPBC4B4.04,Gly,1,4.9875460643513276e-5
SPBC14C8.06,Gly,1,9.636847046284443e-5
SPBC12C2.05c,Gly,1,8.650277652772723e-5
SPAC17H9.11,Gly,1,1.1246840462423046e-4
SPBC19G7.03c;SPAC19B12.04,Gly,1,6.708095781244852e-5
SPAC1F5.03c,Gly,1,1.7638061427982293e-4
SPAC20G4.01,Gly,1,1.1520517335945668e-4
SPBC4C3.05c,Gly,1,6.53842849820864e-5
SPCPB1C11.01,Gly,1,2.2489672063583045e-4
SPAC16E8.15,Gly,1,1.2011578569006714e-4
SPBC21D10.11c,Gly,1,1.9680628024374452e-4
SPCC4B3.06c,Gly,1,8.310055312023458e-5
SPBC646.04,Gly,1,1.4622958082239043e-4
SPBC776.11,Gly,1,5.920750574849678e-5
SPAC30C2.08,Gly,1,1.1668739493857296e-4
SPAC26F1.14c,Gly,1,2.051070661730181e-4
SPCC1682.05c,Gly,1,1.1748003683472065e-4
SPAC1F3.06c,Gly,1,1.0867777077473484e-4
SPCC794.11c,Gly,1,1.9667883756933858e-4
SPCC1795.05c,Gly,1,1.1491392636908762e-4
SPCC162.03,Gly,1,1.7128219335786979e-4
SPAC6G9.03c,Gly,1,5.464148458808899e-6
SPAC607.03c,Gly,1,1.406045801545921e-4
SPAC890.06,Gly,1,1.5070148878636126e-4
SPCC31H12.03c,Gly,1,5.694343374339347e-5
SPAC1705.03c,Gly,1,2.8950960658470187e-4
SPAC1142.07c,Gly,1,1.2751031210295153e-4
SPBC16E9.16c,Gly,1,1.1027859413753449e-4
SPBC29A10.01,Gly,1,8.662857132072682e-5
SPBC1347.02,Gly,1,9.322664508679177e-5
SPCC1393.13,Gly,1,1.3590466155275987e-4
SPBC16H5.11c,Gly,1,1.1498240594889969e-4
SPAC57A10.09c,Gly,1,1.95639614696733e-4
SPAC1805.06c,Gly,1,8.396175356631555e-5
SPACUNK4.15,Gly,1,2.9160023525909214e-4
SPBC1271.02,Gly,1,1.662717242932864e-4
SPCC1840.03,Gly,1,1.444676233006046e-4
SPBC24C6.05,Gly,1,1.4944328567995606e-4
SPAC1F3.05,Gly,1,1.9602762114264715e-4
SPBC28F2.12,Gly,1,1.1902908355839542e-4
SPBC215.10,Gly,1,2.2046577391803546e-4
SPBC409.20c,Gly,1,1.510603724769651e-4
SPAC23A1.14c,Gly,1,2.0281267813893603e-4
SPBC15D4.09c,Gly,1,1.940159227181735e-4
SPBC1215.02c,Gly,1,1.1928772976889745e-4
SPBC106.05c,Gly,1,5.0657518375413374e-5
SPCC1739.12,Gly,1,1.376388247317385e-4
SPCC338.07c,Gly,1,7.307565743920186e-5
SPAC1F7.07c,Gly,1,1.993236012540148e-4
SPBC3D6.15;SPAC694.05c,Gly,1,5.82521482973726e-5
SPAC806.03c,Gly,1,5.054324295325011e-5
SPAC1805.05,Gly,1,7.277626810353098e-5
SPCPB16A4.05c,Gly,1,1.9402706101892656e-4
SPCC74.03c,Gly,1,1.4180937675731606e-4
SPAC9.07c,Gly,1,1.1598639992397795e-4
SPBC19C7.10,Gly,1,4.084071938020393e-5
SPAC1B2.03c,Gly,1,1.1446903078481483e-4
SPAC16E8.07c,Gly,1,2.537372074773265e-4
SPBC365.12c,Gly,1,1.4075276483346857e-4
SPBC30D10.17c,Gly,1,1.488706202273071e-4
SPBC776.07,Gly,1,2.1052499935820458e-4
SPAC6G9.12,Gly,1,1.1477438275089198e-4
SPBC19G7.17,Gly,1,1.678497865682761e-4
SPAC144.02,Gly,1,1.2692248234362147e-4
SPAC227.07c,Gly,1,9.959046611159771e-5
SPCC830.10,Gly,1,9.96072172965748e-5
SPCC663.15c,Gly,1,1.2442569874814192e-4
SPBC13E7.04,Gly,1,1.1221956002868067e-4
SPBC800.10c,Gly,1,1.2227289105865133e-4
SPBC29A3.10c,Gly,1,4.564385041039063e-5
SPCC830.08c,Gly,1,1.9181184968932054e-4
SPCC338.05c,Gly,1,1.6193499077416773e-4
SPCC965.03,Gly,1,1.1527000785390653e-4
SPBC1271.14,Gly,1,2.0765267239180967e-4
SPCC830.07c,Gly,1,1.311230782764599e-4
SPAC17C9.12,Gly,1,6.899788496444815e-5
SPBC16C6.02c,Gly,1,1.5506274343768639e-4
SPAC26A3.15c,Gly,1,8.534473743852783e-5
SPCC191.07,Gly,1,9.355201516871481e-5
SPAC4G9.13c,Gly,1,1.0774062245302219e-4
SPBC887.04c,Gly,1,1.2314176366756417e-4
SPBC1685.02c,Gly,1,6.416172408921696e-5
SPBC215.01,Gly,1,1.8040463798058457e-4
SPBC56F2.04,Gly,1,1.8999929676592536e-4
SPBC21C3.09c,Gly,1,8.638742986303588e-5
SPCC584.11c,Gly,1,1.8089416214957252e-4
SPBC16H5.10c,Gly,1,1.0644033784111644e-4
SPAC17A2.02c,Gly,1,2.546094203803258e-4
SPAC22H12.01c,Gly,1,1.0240537614311533e-4
SPAC4F8.12c,Gly,1,8.974216284749452e-5
SPAC12B10.02c,Gly,1,9.205284877955297e-5
SPBC16E9.09c,Gly,1,1.0952971285251644e-4
SPAC3G6.05,Gly,1,2.2417842396292987e-4
SPAC20G8.07c,Gly,1,3.488753022697635e-4
SPBC6B1.08c,Gly,1,1.0065034210056328e-4
SPAC17C9.10,Gly,1,2.254562178394539e-4
SPAC24H6.13,Gly,1,2.4062286269900852e-4
SPCC1020.10,Gly,1,3.4059655894722216e-5
SPCC320.13c,Gly,1,2.065353839784092e-6
SPAC824.07,Gly,1,7.232700461681286e-5
SPBC800.04c,Gly,1,2.6285428380140886e-5
SPBC27B12.08,Gly,1,1.8770690404191172e-4
SPBC2A9.09,Gly,1,1.2708633101642138e-4
SPAC17C9.09c,Gly,1,3.637585518223721e-5
SPAC1F7.08,Gly,1,1.2752346667113245e-4
SPBC1271.07c,Gly,1,7.810848070483621e-5
SPAC4C5.01,Gly,1,1.3118134521791186e-4
SPBC29A3.01,Gly,1,1.6038338289172058e-4
SPAC19G12.03,Gly,1,1.3417181238277223e-4
SPAC1851.02,Gly,1,1.4589114558370808e-4
SPAC9E9.07c,Gly,1,8.08719355596978e-5
SPBC1271.04c,Gly,1,7.295045261705118e-5
SPBC405.04c,Gly,1,1.2174544191880501e-4
SPBC119.03,Gly,1,1.0027298301492934e-4
SPBC14F5.13c,Gly,1,5.339705044189338e-5
SPAC18G6.07c,Gly,1,8.121596581527163e-5
SPAPB17E12.11,Gly,1,4.5552146363341545e-5
SPAC1F7.02c,Gly,1,7.539741431441232e-5
SPCC576.11,Gly,1,3.336177428151764e-5
SPBC1604.08c,Gly,1,1.2320421567656734e-4
SPBC543.09,Gly,1,1.1847761005799515e-4
SPCC1494.05c,Gly,1,1.0756113101777353e-4
SPBC16H5.07c,Gly,1,6.488513256360327e-5
SPBC1685.14c,Gly,1,1.7790963914971614e-4
SPAC23C4.08,Gly,1,4.867569278534412e-5
SPAC24B11.06c,Gly,1,1.0322842123690192e-4
SPACUNK4.17,Gly,1,5.037267409507851e-5
SPBC27.01c,Gly,1,1.3492927215542777e-4
SPBC13G1.11,Gly,1,5.4715271712618795e-5
SPBC16H5.13,Gly,1,1.6417220982310625e-5
SPBC9B6.11c,Gly,1,9.11085776967954e-5
SPAC17H9.13c,Gly,1,9.926036821386205e-5
SPBC2D10.05,Gly,1,1.4075249600113416e-4
SPCC794.03,Gly,1,6.646497549147482e-5
SPBC14C8.02,Gly,1,7.649088617156333e-5
SPAC167.05,Gly,1,2.0482975694803413e-4
SPCC553.06,Gly,1,1.1022922590021035e-4
SPBC1773.17c,Gly,1,1.4976264144828208e-4
SPAC17G6.15c,Gly,1,6.664856557320166e-5
SPBC1289.07c,Gly,1,5.686482368504764e-5
SPAC13A11.01c,Gly,1,1.8352874133008455e-4
SPCC16A11.02,Gly,1,4.0462773488506636e-5
SPAC30.01c,Gly,1,7.835179689350843e-5
SPAC343.09,Gly,1,8.050694268668932e-5
SPBC354.02c,Gly,1,1.4267027754555302e-4
SPBC21D10.09c,Gly,1,1.424959781029703e-4
SPAC17H9.12c,Gly,1,1.018668462667255e-4
SPBC32H8.03,Gly,1,1.1625294962569156e-4
SPAC644.13c,Gly,1,1.0250595277858157e-4
SPBC83.16c,Gly,1,1.7960378563394686e-4
SPBC609.05,Gly,1,1.1898512065018654e-4
SPAC4G9.11c,Gly,1,1.5827326362388784e-4
SPAC4D7.09,Gly,1,8.640177957385304e-5
SPAC5H10.01,Gly,1,9.835976748354712e-5
SPAC6G10.07,Gly,1,6.330222682107088e-5
SPBC21B10.04c,Gly,1,1.0137808775156362e-4
SPBP23A10.07,Gly,1,4.309801891867512e-5
SPAC56F8.10,Gly,1,3.688121227492196e-5
SPBC337.10c,Gly,1,1.19899463377735e-4
SPCC18B5.07c,Gly,1,1.9337790120444882e-5
SPAC25H1.10c,Gly,1,4.260949267883667e-5
SPBC8D2.02c,Gly,1,1.04852433182756e-4
SPBC19G7.10c,Gly,1,6.54916311187558e-5
SPAC1565.01,Gly,1,4.665276809403097e-5
SPAC1B3.14,Gly,1,2.0164857233028136e-4
SPAC22E12.10c,Gly,1,8.727309547196634e-5
SPBP23A10.16,Gly,1,9.49831546171564e-5
SPCC777.13,Gly,1,1.5761083650508894e-4
SPAC959.07,Gly,1,4.890958533912056e-5
SPBC1734.04,Gly,1,5.81374040383962e-5
SPBP23A10.08,Gly,1,6.953902920289494e-5
SPAC17A5.14,Gly,1,8.81338205772261e-5
SPAC14C4.04,Gly,1,8.783636512488058e-5
SPBC16E9.02c,Gly,1,2.887777412052661e-5
SPBC26H8.06,Gly,1,7.664603479905728e-5
SPBC1773.14,Gly,1,1.2730308448717496e-4
SPBC1709.11c,Gly,1,6.579570351468938e-5
SPCC1795.02c,Gly,1,2.3866297109126052e-4
SPBC776.04,Gly,1,9.377652243881556e-5
SPBC337.09,Gly,1,8.780073312836901e-5
SPBC1289.05c,Gly,1,6.459066740996631e-5
SPCC965.12,Gly,1,2.3552185016656696e-4
SPBC21C3.14c,Gly,1,1.2549476367948144e-4
SPBPB2B2.06c,Gly,1,1.593710222951994e-4
SPBC4F6.16c,Gly,1,6.671668212470004e-5
SPAC1002.03c,Gly,1,6.61344956514709e-5
SPCC4B3.05c,Gly,1,1.6889449722885813e-4
SPBC19F5.05c,Gly,1,5.040337119414051e-5
SPAC4F10.11,Gly,1,7.562584188161998e-5
SPAC1782.06c,Gly,1,4.8029148055590917e-5
SPBC23G7.10c,Gly,1,1.0075399879503366e-4
SPAC26F1.04c,Gly,1,1.5049487065345784e-4
SPAC15E1.05c,Gly,1,4.798877947157765e-5
SPAC22A12.10,Gly,1,8.420008594041991e-5
SPCC576.14,Gly,1,5.935633552031373e-5
SPBC216.03,Gly,1,5.5287105474577946e-5
SPBC11C11.02,Gly,1,6.200350486563788e-5
SPAC8F11.10c,Gly,1,6.71984269517803e-5
SPAC23G3.12c,Gly,1,6.619520745205632e-5
SPCC962.03c,Gly,1,1.5929488904287736e-4
SPAC16E8.17c,Gly,1,1.4828001368015478e-4
